Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
1558;BGM-2339;5;7;3;5;3;9;3;5;4;1;1;5;0;5;3;7;5;1;1;1;2;1;1;3;7;5;3;0;4;3;2;3;80;19.88;5.04;3.956048723;27.94;1.7225;25.01166667;46.59166667;4.1708409154689;4.72498553972551;2.64930347110328;7.06058651790164;36.2952516143453;23.5060164630934;30.375160347096;43.0333148591363;2.50392760262208
1562;BGM-2343;7;3;5;3;3;9;3;5;3;1;2;5;1;5;3;7;5;1;2;1;2;3;1;3;7;0;2;0;3;3;1;3;90;12.22;3.88;3.183763237;17.54;1.713333333;26.66666667;47.56;6.311938060097;4.03559442651072;3.19053552569674;7.8759309031267;35.89637094122;19.6784261232134;15.8936575780409;55.9388404704584;1.93246538373201
1563;BGM-2344;3;5;5;3;3;8;2;3;3;2;2;5;1;2;3;7;5;1;4;1;1;0;2;3;7;5;2;0;3;3;1;5;0;12;3.34;3.607647907;18.08;1.87;29;35.72666667;4.57241325662617;4.03559442651072;3.01842312616623;7.63951163057524;36.3966794048066;18.6404840859308;17.1348550432613;51.2951494301162;1.96361216605148
1566;BGM-2347;7;3;5;5;3;3;3;3;3;2;1;7;1;6;3;3;5;1;2;1;1;0;1;3;7;5;3;0;4;3;2;5;0;14;2;7.089646465;17.64;1.456666667;31;43.22333333;4.57241325662617;4.03559442651072;3.36264792522726;6.30523734525607;37.1840967026105;14.8860356844055;16.292147290559;44.5755486707145;1.93812843506282
1570;BGM-2352;3;3;3;3;3;6;2;3;1;1;1;5;1;5;7;7;3;1;1;1;3;2;2;3;7;5;2;0;4;3;1;5;100;7.76;2.5;3.101307692;11.68;1.89;29.5;66.99666667;4.42130958576704;4.46779290244912;2.74654213861339;6.39613132289389;33.7278913291607;22.0907804557561;17.690661533829;58.7331554610106;1.8453506884173
1571;BGM-2353;7;5;3;3;2;5;4;3;4;1;3;5;1;5;3;3;3;1;2;1;2;2;1;3;7;5;2;0;4;3;1;3;105;12.74;3.92;3.243204039;15.02;2.193333333;37.16666667;55.395;3.85521615547287;4.80199274233232;3.51658165294923;5.25343879300499;34.989065931298;22.6977935810176;17.8758337105665;47.3343568696387;1.55842092962275
1576;BGM-2358;9;7;5;9;3;6;2;7;4;1;5;3;0;5;1;3;3;1;1;2;2;3;1;2;7;5;2;1;3;3;2;5;90;8.9;3.76;2.370202669;21.7;3.203333333;32.33333333;72.54333333;2.81954924209256;3.56471046497829;3.35351582725662;5.6426476951609;32.5220689690281;17.6286007253481;26.2550034339939;44.8056236699914;2.12498979760064
1579;BR-11-34-41;3;3;3;3;2;5;4;3;4;3;1;3;1;5;5;7;5;1;2;1;3;2;2;3;7;5;3;1;4;3;2;7;90;14.98;3.9;3.853508323;19.24;2.463333333;27.66666667;72.79333333;3.9630593559724;6.33469830171752;2.71209451827301;8.40449809836846;33.1183012417035;33.6108477785051;27.7081056318168;53.1541775654398;2.29427398096233
1584;BRS-396;7;3;5;3;3;6;4;3;2;2;2;3;1;5;7;3;3;1;3;2;2;1;2;3;3;5;3;1;3;3;2;3;80;10.8;2.78;4.075925926;13.8;1.76;13.66666667;37.38;5.24754771232341;3.99516820902693;3.25976543558045;6.32720453314042;30.7270182988752;13.1470498246994;13.2352676384224;53.5735530634342;1.65102909647787
1587;BRS-Caipira;3;5;3;3;3;6;2;5;4;1;1;5;1;5;3;7;3;1;3;1;2;2;2;3;7;5;3;0;3;3;1;5;100;19.9;4.72;4.231711381;29.56;2.923333333;28;28.54333333;7.73202943934496;7.0859211577549;3.36373657192236;10.0566869876095;37.4731408236068;33.3181344402784;30.6770187725477;51.9161781875002;2.11963619834991
1588;BRS-CS01;7;5;5;3;2;5;4;3;1;1;1;5;1;4;3;3;5;1;1;2;2;2;1;3;3;5;3;0;3;3;2;5;110;13.26;2.04;6.515684666;15.84;1.496666667;24;49.13666667;7.76339745519747;4.28307973211057;3.44310414770569;5.50852506427238;34.3112574632523;14.5128826849461;12.3807924398139;61.1315069028519;1.57725737974164
1589;BRS-Dourada;7;3;3;5;2;5;4;7;4;3;5;5;1;5;3;7;3;1;1;1;2;3;2;2;7;5;3;1;3;3;1;5;120;20.3;5.08;4.054469075;26.6;3.01;26.80416667;64.97583333;4.88310283025406;5.00817232047457;2.71950998509959;7.08384309327449;31.9741807743634;24.999445357526;24.8331675256439;48.6803906307298;2.23556727673032
1590;BRS-Formosa;7;3;5;3;2;8;1;3;3;1;1;5;1;4;3;7;5;1;1;1;2;2;1;2;7;0;2;0;4;7;1;7;90;20.08;3.38;5.965901116;31.5;2.446666667;27.21333333;63.15833333;6.15973158915482;5.46678166382416;2.3139657520092;8.06916789022977;35.4075805707108;26.7220489562498;17.6367469142902;59.8508455309445;1.8270402572426
1591;BRS-Formosa-Tetra;3;5;5;3;3;8;2;3;4;1;1;3;1;5;1;3;3;1;1;2;2;1;2;2;7;0;3;0;3;7;1;5;85;7.74;2.52;3.229495798;10.92;1.4;0.103333333;42.55666667;6.18753892481935;3.22580394803754;3.06607486194853;6.94286548440094;34.8537595984227;13.3584443981791;16.0664883047658;38.8852939683298;1.4292433891646
1602;CL Rangel;3;3;5;3;2;5;4;3;4;1;1;5;1;7;1;3;5;1;3;2;2;1;2;3;3;0;2;0;3;3;1;3;95;15.7;3.14;5.132322557;19.64;1.11;26.33333333;52.39333333;6.86013225331075;4.38424294247832;3.39562766694916;5.14259157897206;34.9748526226734;18.7134354379007;16.2970395898722;57.7384137139108;1.72983129111963
1603;Conquista-1;7;3;5;3;2;6;4;3;4;1;3;5;1;4;5;3;5;1;1;1;2;2;2;2;7;5;1;0;3;3;2;5;100;19.8;2.68;7.429458689;20.94;2.063333333;21;56.08;3.70265085489076;4.03559442651072;3.19053552569674;4.73385789974875;33.9662036299967;17.9485227277424;19.2231153400095;46.2838769235967;2.06837861567154
1606;CPAFRO-04;7;2;5;3;3;9;4;3;4;2;3;5;1;5;5;3;5;1;1;1;1;3;1;3;3;5;2;1;3;5;2;7;0;16.6;4.32;3.855493669;18.1;1.97;51;79.2;8.05146286356783;4.03559442651072;3.50893179216648;5.99312818489946;36.7404098860436;27.1140255877633;25.8404357597402;50.6976465908031;1.98217551384678
1607;CPAFRO-05;5;9;3;7;1;7;1;3;1;1;1;5;1;5;5;3;5;1;2;1;1;3;1;3;3;0;2;0;3;3;2;3;0;17.5;5.26;3.325604766;30.64;2.5;47;53.91;4.57241325662617;4.03559442651072;3.53476032475777;5.99881840229648;34.3840749035605;21.8703811352811;19.6825761560823;54.984186446789;1.9692752173823
1608;CPAFRO-06;7;2;3;3;3;9;4;3;4;1;2;3;1;4;1;3;3;1;4;2;1;0;2;3;7;3;2;0;3;3;2;3;0;10.2;1.86;5.611764706;10.6;1.635;20.33333333;46.47666667;3.70265085489076;4.03559442651072;2.99964365128069;5.71735814590726;34.7051720126368;18.1712340450483;21.288225598168;44.4112387080034;2.01512165640358
1610;CPAFRO-08;7;3;5;3;3;6;2;3;4;3;2;5;0;5;3;3;3;1;1;1;2;1;1;3;3;3;2;1;3;3;2;3;73.8989715668482;13.06;4.08;3.204615385;16.5;2;20.66666667;61.2;6.311938060097;4.03559442651072;3.33681939263596;4.85087295338087;31.8425037339999;13.4042621619795;14.5259409715199;44.4540506077463;1.79812634559533
1611;CPAFRO-09;3;5;3;3;3;9;2;3;3;2;3;3;1;5;3;3;3;1;1;1;1;3;1;1;7;0;1;1;4;3;2;5;0;11.34;3.78;3.006251293;17.46;3.763333333;19;85.49333333;8.05146286356783;4.03559442651072;3.53476032475777;5.10392620993186;32.1980680370941;17.5043281784538;24.8063263940889;39.1094271556877;2.09103082099479
1617;CPAFRO-21;5;9;3;3;3;6;4;5;4;3;1;3;1;5;5;3;3;1;1;2;2;3;2;3;3;3;2;1;3;7;2;5;90;9.3;3.38;2.72649287;14.64;2.366666667;32.33333333;51.25;5.44217565836159;4.03559442651072;3.50893179216648;5.55625240798025;34.3810006543569;13.9243492473275;13.6767006005795;49.4071447527126;1.8660829615651
1618;CPAFRO-24;7;2;1;3;2;5;4;3;4;2;1;3;0;5;1;3;3;1;1;2;2;3;1;3;7;5;2;1;3;3;2;5;95;11.8;3.78;3.135206718;13.74;1.703333333;27.33333333;38.58;6.18753892481935;4.03559442651072;3.87898512381881;5.62052968580163;34.7768389913083;16.7058144363314;16.5132897023658;49.3178867169153;1.57852467555615
1619;CPAFRO-27;3;9;3;7;3;7;2;3;4;3;1;5;1;5;3;3;3;2;1;2;2;3;1;3;7;5;2;1;3;3;2;7;100;11.92;4.38;2.720440283;18.48;2.23;26.33333333;63.28333333;5.44217565836159;4.03559442651072;3.36264792522726;5.23472734644128;35.9105842498446;17.9105764597128;18.5698535162092;47.161841288855;1.86450876776224
1622;CPAFRO-30;3;9;3;7;3;6;2;5;4;3;1;3;1;5;1;3;5;1;1;1;2;2;2;3;3;3;3;0;3;3;1;3;100;11.8;4.14;2.85770243;18.38;1.176666667;34.66666667;40.01666667;5.44621332795297;3.83652653822528;3.56774006647968;5.19998059103304;35.3756679258877;14.371935948622;16.1184813580335;47.9194929663081;1.70717908579637
1623;CPAFRO-33;5;2;3;3;3;9;4;3;4;1;1;3;1;5;5;3;5;1;2;1;3;3;2;3;7;3;1;1;3;3;1;3;90;11.24;2.88;3.921520147;8.5;1.69;30.33333333;43.24;6.72880702808974;4.00362645816689;3.7398524660102;5.69561185623396;37.4081710592082;18.583971699917;19.082112498674;47.8322254239782;1.99599470366787
1624;CPAFRO-35;5;5;5;3;2;5;4;3;4;1;1;5;1;5;5;3;5;1;1;1;2;3;1;3;3;0;2;0;4;7;2;7;110;14.2;4.44;3.193706611;18.98;3.603333333;40.33333333;104.8233333;5.44217565836159;4.03559442651072;3.43746484310428;6.46913663104942;34.420223661102;25.7759751594094;18.5111309549191;56.9825585089365;1.91585707382945
1627;CPAFRO-43;3;2;5;3;2;9;2;3;4;1;2;5;1;5;1;3;3;1;2;2;2;3;2;3;7;3;3;1;3;5;1;3;110;14.52;3.8;3.83;18.68;2.003333333;37.66666667;50.59666667;7.87771712090908;3.6322933027411;3.56774006647968;5.79936893780696;35.9697842263967;17.0147819102189;21.07891614009;42.3396591991544;2.05828826830682
1629;Guaira-Falsa;9;9;5;7;3;9;3;7;4;1;1;3;1;1;5;3;5;1;1;1;2;1;2;3;7;3;1;0;3;3;2;5;85;14.4;6.08;2.369912846;28.38;1.273333333;25;39.20666667;3.93925637190929;4.09336530406145;3.22351526741865;4.7141832805851;36.5212606010319;15.0058618380591;21.9063811169037;37.9524818438425;2.18570692325013
1644;Platina;7;5;5;7;2;8;2;5;1;1;1;3;1;5;5;3;3;1;4;2;1;0;2;3;3;5;3;0;3;5;1;3;0;9.5;3.24;2.908333333;11.72;1.633333333;28;43.85333333;7.80486287045115;3.14081498248924;3.27197099788575;5.22674354483942;35.4284065420172;12.3032994352724;14.7912520805545;45.513405983416;1.3799080330453
1645;Rangel-Fadel;3;7;3;5;3;6;4;3;4;1;1;7;1;5;1;3;5;1;3;2;2;2;2;4;7;5;2;0;3;3;1;3;80;12.88;3.42;3.77117617;21.06;1.933333333;29;42.46333333;4.62423680647459;4.21095413661295;3.22351526741865;6.98427243974295;34.8270342129774;22.8495786531364;20.6564734940326;48.4774763430235;1.87990215138619
1648;RR0065;5;2;5;3;3;7;2;3;2;1;1;5;1;5;3;3;5;1;2;1;2;3;1;3;3;5;2;0;3;3;1;4.87006678809958;120;15.34;4.02;3.822002956;22.4;2.165;35.16666667;47.14166667;6.311938060097;6.21615317591218;3.83073338409987;7.0322636641104;36.1448530923897;26.1270860578289;29.7467090301976;43.9691440598353;2.2909479199951
1649;Santa Rita Sapucaia;7;3;5;3;3;8;2;3;3;1;1;3;1;5;3;3;5;1;1;2;2;3;2;3;3;5;3;1;3;3;1;3;90;11.28;3.78;2.979463364;10;1.47;38.33333333;65.87;4.62423680647459;3.96649314262431;3.39562766694916;6.08651101417232;34.5342400553102;23.6866286832029;19.3543049252574;55.1256763859735;1.83742926640509
1650;Sao Francisco de Paula;9;9;7;9;4;9;4;7;4;3;2;5;1;5;5;3;5;1;4;1;1;0;2;3;7;5;2;0;3;3;1;5;0;15.04;4.28;3.531097816;31.1;0.68;35;40.12666667;6.26818984943134;4.41518737209713;2.87929046835762;5.1041775233768;33.0901678990489;18.3451334246714;22.2852729747078;43.6883393987982;2.17721234625391
1653;Secundina;5;7;5;5;2;5;4;5;4;2;1;1;1;5;3;3;3;1;2;1;2;3;1;4;7;3;2;1;3;3;1;5;80;8.2;4.12;2.002147794;7.66;1.766666667;24.66666667;40.04;6.18753892481935;2.76584927341428;4.06942836865093;6.25548975952872;38.1326366882418;21.0723525977625;15.0201428813157;41.2522524427081;1.5612541188493
